id,sku,Name,isActive,description,stockQuantity,purchasePrice,salePrice,categories,images,attrKey-1,attrValue-1,attrKey-2,attrValue-2,attrKey-3,attrValue-3,attrKey-4,attrValue-4,attrKey-5,attrValue-5
1424,WS07-M-Yellow,Juliana Short-Sleeve Tee-M-Yellow,TRUE,"The Juliana Short-Sleeve Tee gives you more than sporty style. Consider that its soft Cocona polyester fabric accelerates evaporation to help keep you dry and comfortable, too. And a selection of colors lets you get more than one.  Black scoop neck tee. Side rouching. Relaxed fit.",60,$42.00,$47.88,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws07-yellow_main.jpg,Size,M,Color,Yellow,,,,,,
1425,WS07-L-Black,Juliana Short-Sleeve Tee-L-Black,TRUE,"The Juliana Short-Sleeve Tee gives you more than sporty style. Consider that its soft Cocona polyester fabric accelerates evaporation to help keep you dry and comfortable, too. And a selection of colors lets you get more than one.  Black scoop neck tee. Side rouching. Relaxed fit.",69,$42.00,$47.88,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws07-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_back.jpg",Size,L,Color,Black,,,,,,
1426,WS07-L-White,Juliana Short-Sleeve Tee-L-White,TRUE,"The Juliana Short-Sleeve Tee gives you more than sporty style. Consider that its soft Cocona polyester fabric accelerates evaporation to help keep you dry and comfortable, too. And a selection of colors lets you get more than one.  Black scoop neck tee. Side rouching. Relaxed fit.",93,$42.00,$49.98,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws07-white_main.jpg,Size,L,Color,White,,,,,,
1427,WS07-L-Yellow,Juliana Short-Sleeve Tee-L-Yellow,TRUE,"The Juliana Short-Sleeve Tee gives you more than sporty style. Consider that its soft Cocona polyester fabric accelerates evaporation to help keep you dry and comfortable, too. And a selection of colors lets you get more than one.  Black scoop neck tee. Side rouching. Relaxed fit.",64,$42.00,$47.88,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws07-yellow_main.jpg,Size,L,Color,Yellow,,,,,,
1428,WS07-XL-Black,Juliana Short-Sleeve Tee-XL-Black,TRUE,"The Juliana Short-Sleeve Tee gives you more than sporty style. Consider that its soft Cocona polyester fabric accelerates evaporation to help keep you dry and comfortable, too. And a selection of colors lets you get more than one.  Black scoop neck tee. Side rouching. Relaxed fit.",15,$42.00,$48.30,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws07-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_back.jpg",Size,XL,Color,Black,,,,,,
1429,WS07-XL-White,Juliana Short-Sleeve Tee-XL-White,TRUE,"The Juliana Short-Sleeve Tee gives you more than sporty style. Consider that its soft Cocona polyester fabric accelerates evaporation to help keep you dry and comfortable, too. And a selection of colors lets you get more than one.  Black scoop neck tee. Side rouching. Relaxed fit.",19,$42.00,$49.56,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws07-white_main.jpg,Size,XL,Color,White,,,,,,
1430,WS07-XL-Yellow,Juliana Short-Sleeve Tee-XL-Yellow,TRUE,"The Juliana Short-Sleeve Tee gives you more than sporty style. Consider that its soft Cocona polyester fabric accelerates evaporation to help keep you dry and comfortable, too. And a selection of colors lets you get more than one.  Black scoop neck tee. Side rouching. Relaxed fit.",12,$42.00,$46.62,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws07-yellow_main.jpg,Size,XL,Color,Yellow,,,,,,
1431,WS07,Juliana Short-Sleeve Tee,TRUE,"The Juliana Short-Sleeve Tee gives you more than sporty style. Consider that its soft Cocona polyester fabric accelerates evaporation to help keep you dry and comfortable, too. And a selection of colors lets you get more than one.  Black scoop neck tee. Side rouching. Relaxed fit.",19,$42.00,$49.14,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>New Luma Yoga Collection|Clothing>Collections>Erin Recommends|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws07-black_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_alt1.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws07-black_back.jpg",Size,XS|S|M|L|XL,Color,Black|White|Yellow,,,,,,
1432,WS08-XS-Black,Minerva LumaTech&trade; V-Tee-XS-Black,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,38,$32.00,$36.16,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws08-black_main.jpg,Size,XS,Color,Black,,,,,,
1433,WS08-XS-Blue,Minerva LumaTech&trade; V-Tee-XS-Blue,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,59,$32.00,$36.80,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_back.jpg",Size,XS,Color,Blue,,,,,,
1434,WS08-XS-Red,Minerva LumaTech&trade; V-Tee-XS-Red,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,56,$32.00,$37.76,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws08-red_main.jpg,Size,XS,Color,Red,,,,,,
1435,WS08-S-Black,Minerva LumaTech&trade; V-Tee-S-Black,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,56,$32.00,$36.80,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws08-black_main.jpg,Size,S,Color,Black,,,,,,
1436,WS08-S-Blue,Minerva LumaTech&trade; V-Tee-S-Blue,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,86,$32.00,$35.84,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_back.jpg",Size,S,Color,Blue,,,,,,
1437,WS08-S-Red,Minerva LumaTech&trade; V-Tee-S-Red,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,12,$32.00,$35.52,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws08-red_main.jpg,Size,S,Color,Red,,,,,,
1438,WS08-M-Black,Minerva LumaTech&trade; V-Tee-M-Black,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,2,$32.00,$36.80,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws08-black_main.jpg,Size,M,Color,Black,,,,,,
1439,WS08-M-Blue,Minerva LumaTech&trade; V-Tee-M-Blue,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,92,$32.00,$38.40,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_back.jpg",Size,M,Color,Blue,,,,,,
1440,WS08-M-Red,Minerva LumaTech&trade; V-Tee-M-Red,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,52,$32.00,$36.16,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws08-red_main.jpg,Size,M,Color,Red,,,,,,
1441,WS08-L-Black,Minerva LumaTech&trade; V-Tee-L-Black,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,41,$32.00,$38.40,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws08-black_main.jpg,Size,L,Color,Black,,,,,,
1442,WS08-L-Blue,Minerva LumaTech&trade; V-Tee-L-Blue,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,7,$32.00,$38.40,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_back.jpg",Size,L,Color,Blue,,,,,,
1443,WS08-L-Red,Minerva LumaTech&trade; V-Tee-L-Red,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,36,$32.00,$37.76,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws08-red_main.jpg,Size,L,Color,Red,,,,,,
1444,WS08-XL-Black,Minerva LumaTech&trade; V-Tee-XL-Black,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,79,$32.00,$36.16,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws08-black_main.jpg,Size,XL,Color,Black,,,,,,
1445,WS08-XL-Blue,Minerva LumaTech&trade; V-Tee-XL-Blue,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,28,$32.00,$37.76,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_back.jpg",Size,XL,Color,Blue,,,,,,
1446,WS08-XL-Red,Minerva LumaTech&trade; V-Tee-XL-Red,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,75,$32.00,$35.84,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws08-red_main.jpg,Size,XL,Color,Red,,,,,,
1447,WS08,Minerva LumaTech&trade; V-Tee,TRUE,Don't be fooled by the simple design of our Minerva LumaTech V-Neck Tee. This classic training top features the same serious sweat-wicking technology as some of the more expensive tees in our lineup.  Navy blue heather soft v-neck tee. Flatlock seams for chafe-free comfort. Relaxed cut. Ultra-lightweight fabric. Machine wash/dry.,1,$32.00,$37.12,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws08-blue_back.jpg",Size,XS|S|M|L|XL,Color,Black|Blue|Red,,,,,,
1448,WS09-XS-Blue,Tiffany Fitness Tee-XS-Blue,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",75,$28.00,$30.80,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws09-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws09-blue_back.jpg",Size,XS,Color,Blue,,,,,,
1449,WS09-XS-Red,Tiffany Fitness Tee-XS-Red,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",10,$28.00,$31.08,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws09-red_main.jpg,Size,XS,Color,Red,,,,,,
1450,WS09-XS-White,Tiffany Fitness Tee-XS-White,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",90,$28.00,$31.92,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws09-white_main.jpg,Size,XS,Color,White,,,,,,
1451,WS09-S-Blue,Tiffany Fitness Tee-S-Blue,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",18,$28.00,$33.04,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws09-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws09-blue_back.jpg",Size,S,Color,Blue,,,,,,
1452,WS09-S-Red,Tiffany Fitness Tee-S-Red,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",79,$28.00,$31.08,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws09-red_main.jpg,Size,S,Color,Red,,,,,,
1453,WS09-S-White,Tiffany Fitness Tee-S-White,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",4,$28.00,$31.92,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws09-white_main.jpg,Size,S,Color,White,,,,,,
1454,WS09-M-Blue,Tiffany Fitness Tee-M-Blue,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",13,$28.00,$32.76,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws09-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws09-blue_back.jpg",Size,M,Color,Blue,,,,,,
1455,WS09-M-Red,Tiffany Fitness Tee-M-Red,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",27,$28.00,$31.92,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws09-red_main.jpg,Size,M,Color,Red,,,,,,
1456,WS09-M-White,Tiffany Fitness Tee-M-White,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",22,$28.00,$30.80,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws09-white_main.jpg,Size,M,Color,White,,,,,,
1457,WS09-L-Blue,Tiffany Fitness Tee-L-Blue,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",33,$28.00,$33.60,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws09-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws09-blue_back.jpg",Size,L,Color,Blue,,,,,,
1458,WS09-L-Red,Tiffany Fitness Tee-L-Red,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",20,$28.00,$32.76,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws09-red_main.jpg,Size,L,Color,Red,,,,,,
1459,WS09-L-White,Tiffany Fitness Tee-L-White,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",87,$28.00,$31.08,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws09-white_main.jpg,Size,L,Color,White,,,,,,
1460,WS09-XL-Blue,Tiffany Fitness Tee-XL-Blue,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",90,$28.00,$33.60,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws09-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws09-blue_back.jpg",Size,XL,Color,Blue,,,,,,
1461,WS09-XL-Red,Tiffany Fitness Tee-XL-Red,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",94,$28.00,$32.20,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws09-red_main.jpg,Size,XL,Color,Red,,,,,,
1462,WS09-XL-White,Tiffany Fitness Tee-XL-White,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",1,$28.00,$31.64,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws09-white_main.jpg,Size,XL,Color,White,,,,,,
1463,WS09,Tiffany Fitness Tee,TRUE,"You'll work out and look cute doing it in the short-sleeve Tiffany Fitness Tee. The longer length and fitted cut offer a smoother silhouette, while scoop neck pattern and drape effects lend a trendy touch.  Teal soft scoop neck tee. Contrast stitching pattern.  Machine wash/dry.",21,$28.00,$31.64,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Promotions>Women Sale|Clothing>Collections>Eco Friendly|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws09-blue_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws09-blue_back.jpg",Size,XS|S|M|L|XL,Color,Blue|Red|White,,,,,,
1464,WS10-XS-Green,Karissa V-Neck Tee-XS-Green,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",80,$32.00,$37.76,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws10-green_main.jpg,Size,XS,Color,Green,,,,,,
1465,WS10-XS-Red,Karissa V-Neck Tee-XS-Red,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",1,$32.00,$37.44,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws10-red_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws10-red_back.jpg",Size,XS,Color,Red,,,,,,
1466,WS10-XS-Yellow,Karissa V-Neck Tee-XS-Yellow,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",31,$32.00,$35.84,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws10-yellow_main.jpg,Size,XS,Color,Yellow,,,,,,
1467,WS10-S-Green,Karissa V-Neck Tee-S-Green,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",96,$32.00,$36.48,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws10-green_main.jpg,Size,S,Color,Green,,,,,,
1468,WS10-S-Red,Karissa V-Neck Tee-S-Red,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",81,$32.00,$36.48,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,"http://eimages.valtim.com/acme-images/product/w/s/ws10-red_main.jpg,http://eimages.valtim.com/acme-images/product/w/s/ws10-red_back.jpg",Size,S,Color,Red,,,,,,
1469,WS10-S-Yellow,Karissa V-Neck Tee-S-Yellow,TRUE,"The Karissa V-Neck Tee features a semi-fitted shape that's flattering for every figure. You can hit the gym with confidence while it hugs curves and hides common ""problem"" areas.  Pink heather soft v-neck tee.  Luma signature micro sleeves. Semi-fitted.  Machine wash/dry.",77,$32.00,$37.76,Clothing>Women>Tops>Tees|Clothing>Promotions>Tees|Clothing>Collections>Performance Fabrics|Clothing,http://eimages.valtim.com/acme-images/product/w/s/ws10-yellow_main.jpg,Size,S,Color,Yellow,,,,,,
